id;name;postal_code;commune;numero;voie;lieu_dit;code_insee;siret;activite;contact_url;site_internet;longitude;latitude;transport_station_presence;transport_bureau_de_vote_accessibilite;stationnement_presence;stationnement_pmr;stationnement_ext_presence;stationnement_ext_pmr;cheminement_ext_presence;cheminement_ext_terrain_stable;cheminement_ext_plain_pied;cheminement_ext_ascenseur;cheminement_ext_ascenseur_pmr;cheminement_ext_nombre_marches;cheminement_ext_reperage_marches;cheminement_ext_sens_marches;cheminement_ext_main_courante;cheminement_ext_rampe;cheminement_ext_pente_presence;cheminement_ext_pente_degre_difficulte;cheminement_ext_pente_longueur;cheminement_ext_devers;cheminement_ext_bande_guidage;cheminement_ext_retrecissement;entree_reperage;entree_vitree;entree_vitree_vitrophanie;entree_plain_pied;entree_ascenseur;entree_ascenseur_pmr;entree_marches;entree_marches_reperage;entree_marches_main_courante;entree_marches_rampe;entree_marches_sens;entree_dispositif_appel;entree_dispositif_appel_type;entree_balise_sonore;entree_aide_humaine;entree_largeur_mini;entree_pmr;entree_porte_presence;entree_porte_manoeuvre;entree_porte_type;accueil_visibilite;accueil_personnels;accueil_audiodescription_presence;accueil_audiodescription;accueil_equipements_malentendants_presence;accueil_equipements_malentendants;accueil_cheminement_plain_pied;accueil_cheminement_ascenseur;accueil_cheminement_ascenseur_pmr;accueil_cheminement_nombre_marches;accueil_cheminement_reperage_marches;accueil_cheminement_main_courante;accueil_cheminement_rampe;accueil_cheminement_sens_marches;accueil_ascenseur_etage;accueil_ascenseur_etage_pmr;accueil_classes_accessibilite;accueil_espaces_ouverts;accueil_chambre_nombre_accessibles;accueil_chambre_douche_plain_pied;accueil_chambre_douche_siege;accueil_chambre_douche_barre_appui;accueil_chambre_sanitaires_barre_appui;accueil_chambre_sanitaires_espace_usage;accueil_chambre_numero_visible;accueil_chambre_equipement_alerte;accueil_chambre_accompagnement;accueil_retrecissement;accueil_isoloir_accessibilite;accueil_urne_accessibilite;sanitaires_presence;sanitaires_adaptes;labels;labels_familles_handicap;registre_url;conformite;rnb_id
7bd2b068-d7af-4227-be59-0783ce504d42;CHR de la Mauldre;78760;Jouars-Pontchartrain;23;Rue Saint-louis;;78321;;Hôpital;;http://chmauldre.fr/;1.903124;48.805309;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;D4BAMT2PPXVA
5b952278-dc53-46ac-85b2-e9c92aa71f64;Christelle Danan;30900;Nîmes;90;Avenue Georges Pompidou;;30189;;Centre médical;;;4.345631;43.837467;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
b46545f0-35ac-46c8-ae08-b051c4df6619;Christelle LAFFARGUE;88000;Épinal;3;Rue Boulay de la Meurthe;;88160;;Établissement de santé;;;6.445673;48.179056;;;False;;True;False;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
5445af29-e23e-4439-998f-acfccdce4d60;Christelle Morin Sophrologue;56450;Surzur;;Rue Anne de Bretagne;;56248;;Maison de santé ou centre de santé;;;-2.627916;47.578101;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
fde9dc5d-5b70-40d3-b8cd-b48f5d6a702e;Christellesin Acupuncture et Naturopathie - Paris 7/ Paris 15;75007;Paris;13;Avenue de la Motte-Picquet;;75107;;Centre médical;;;2.3088;48.856257;;;False;;;;;;;;;;;;;;;;;;;;;;;False;;;3.0;;;;montant;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;False;;;;;
8e94c725-aef3-4873-98a3-e28d03a41dca;Christine Chalmel Prévention Stress, Anxiété, Burn Out, Amélioration De La Qualité De Vie. Particuliers Et Entreprises;14110;Condé-en-Normandie;6;Route de Pontécoulant;;14174;;Maison de santé ou centre de santé;;;-0.604698;48.867757;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
2174b04e-eef2-4088-af22-edb124db17ef;Christine Tsi | Diététique et Soins Traditionnels Chinois;75013;Paris;155;Boulevard Vincent Auriol;;75113;;Maison de santé ou centre de santé;;http://www.christinetsi.com;2.361454;48.832372;;;False;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;False;;;;;H9BS639WJJQA
4165be2e-4bda-46b8-b0c9-0c497c10775c;Christophe BUISINE Magnétiseur énergéticien;59232;Vieux-Berquin;1;Rue d'Estaires;;59615;;Centre médical;;;2.644679;50.694898;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;False;;;1.0;;;fixe;montant;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;False;;;;;TX36TH17DSC8
e54f1ef1-6301-4194-8e2d-ec90b379c919;Christophe & Laure Le Laboratoire;51170;Faverolles-et-Coëmy;7;Rue Saint Hippolyte;;51245;;Laboratoire d'analyse médicale;;;3.79225;49.234597;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;MFBPPNK5XKF3
28158b4c-1fd8-4306-840c-fb3e0d532a48;CHR METZ THIONVILLE  / Hôpital Bel-Air;57100;Thionville;3;Rue du Friscaty;;57672;;Hôpital;;https://www.sante-actu.com/;6.147228;49.372036;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;90.0;;True;;;;;;;True;"[""lsf"", ""lpc"", ""sts""]";;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;N33XB3VSYS9X
2a4fc7ba-bd7f-4a0d-a3d9-e363177b4682;CHR Metz-Thionville - Hôpital de Mercy;57530;Ars-Laquenexy;;;Allée du Château;57031;;Hôpital;;https://www.chr-metz-thionville.fr/;6.243164;49.083911;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
95d9d0f4-57c3-4bc9-bdff-126e72225bee;CHRU BREST - BATIMENT 9 - DIRECTION TRAVAUX ARCHITECTURE;29200;Brest;;rue Félix Le Dantec;;29019;;Hôpital;;;-4.485467;48.396371;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
068b8502-8da8-4c8d-a352-a23a0c3b75ce;CHRU de Nancy - Hôpital Saint-Julien;54000;Nancy;1;Rue Foller;;54395;;Hôpital;;http://www.chru-nancy.fr/;6.193634;48.686362;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;H8NHQEAGBRSZ
ff48097d-a279-4ff3-80ef-0095c4c6cbca;CHRU de Nancy - Hôpitaux de Brabois;54500;Vandœuvre-lès-Nancy;;Rue du Morvan;;54547;;Hôpital;;http://www.chru-nancy.fr/;6.155166;48.649185;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
4d363c37-19a2-442b-aba4-32095e84a5e0;CHRU de Nancy - Maternité;54000;Nancy;9;Avenue Docteur Heydenreich;;54395;;Hôpital;;https://maternite.chru-nancy.fr/;6.190764;48.681407;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
257e2f22-2b2f-41b6-a3d0-7cd33c3667c8;CHRU Nancy BRABOIS - Adultes;54500;Vandœuvre-lès-Nancy;4;Avenue de Bourgogne;;54547;;Hôpital;;;6.14537537097931;48.65012134170882;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;TNPBQNMXHNQP
957da558-c0b1-4ea0-9923-674063b62f2e;Chs;73000;Chambéry;;Chemin de montjay;;73065;;Hôpital;;;5.909;45.567961;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
99221064-a5ef-4aca-a3c8-87d9c4b73a63;CH Saint-Nazaire - Site d'Heinlex;44600;Saint-Nazaire;57;Rue Michel Ange;;44184;;Hôpital;;https://www.hopital-saintnazaire.fr/nous-trouver/plan-heinlex.html;-2.26804;47.261792;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;5S1KNNC521KH
4d334d94-b378-455a-a181-5ac6178f9248;Chs de Laragne;5000;Gap;49;Avenue Emile Didier;;5061;;Hôpital;;;6.091567;44.565203;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;ESV8BGEH8NXV
cf69bac2-2bb7-4c5e-8787-3d40b29a003b;Chs de Laragne;5300;Laragne-Montéglin;;Route d’Arzeliers;;5070;;Hôpital;;http://www.ch-laragne.fr/;5.806264;44.33483;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
1478878a-0ec5-43a9-b148-3b9cd159ef33;CHS de l'Yonne - Centre médico-psychologique Joigny;89300;Joigny;12;Avenue d'Amélia;;89206;;Hôpital;;http://www.chs-yonne.fr/;3.426079;47.97586;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;7MTQVD824WHM
6863065f-dd1c-48f9-bb4c-52ff263cabf5;CHS de l'Yonne - Hôpital de jour Colette;89000;Auxerre;21;Avenue Denfert Rochereau;;89024;;Hôpital;;http://www.chs-yonne.fr/;3.5617697238922124;47.79864171046202;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;EHN1P1HFX1HJ
d91d93e2-6dc3-4a3c-a75b-d68fa4a0536d;CHS de l'Yonne - Hôpital de jour enfants - Restif de la Bretonne;89100;Sens;;Rue Louise et Léon Vernis;;89387;;Hôpital;;http://www.chs-yonne.fr/;3.292029;48.206009;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
cd52cf0a-5c7a-4194-b949-bec712439776;CHS de l'Yonne - Unité Henri Ey;89100;Sens;5;Boulevard Maréchal Foch;;89387;;Hôpital;;http://www.chs-yonne.fr/;3.292123;48.196855;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;K5992WNV8VQD
47c23bf0-dd70-4004-8c84-cf2d52b5d730;CHS de Sarreguemines;57200;Sarreguemines;1;Rue Calmette;;57631;;Hôpital;;http://www.hopitaux-sarreguemines.fr/;7.082652;49.099323;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;XYBV3C9V1VYC
5954e425-d2a2-4fa1-8f3d-20dd44dd9fec;CHS d'Yzeure;3400;Yzeure;23;Route de Gennetines;;3321;;Hôpital;;;3.345251;46.573818;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
24447021-dcf0-48f0-9622-7ad6f9533bfb;CHSF;91100;Corbeil-Essonnes;116;Boulevard Jean Jaurès;;91174;;Hôpital;;https://www.chsf.fr/;2.461721;48.611641;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
9f99ab3d-7d5c-4a85-a852-8d104af48c8d;CHS Fondation Vallée;94250;Gentilly;7;Rue Bensérade;;94037;;Hôpital;;http://www.ch-fondationvallee.fr/;2.347848;48.81049;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;JJ972AZDMDN9
422fe969-5210-42cd-aff6-4d249fd8d670;CHSL - Maison d'accueil Spécialisée;44430;Le Loroux-Bottereau;30;Rue des murailles;;44084;;Hôpital;;http://www.hopital-sevre-loire.fr/maison-accueil-specialisee;-1.350015;47.239533;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;RM2736XM6Z5Y
49cc6852-39e2-4eb7-9086-298254e74987;C.H.S Montperrin;84120;Pertuis;74;Place Garcin;;84089;;Hôpital;;;5.504763;43.692449;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;X6FRW62D3GA9
265a27e5-4690-4876-a6ba-fd35d96971f4;CHS SEVREY;71100;Sevrey;55;Rue Auguste Champion;;71520;;Hôpital;;https://www.ch-sevrey.fr/;4.830783;46.726436;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;C6GBZB87PTMF
16deae45-ed24-417b-b341-587f5636676f;C.H.U.;42410;Pélussin;16;Rue des 3 Sapins;;42168;;Hôpital;;;4.67518;45.419007;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;T7W87M9N9RNA
7e54ae45-ecff-4cb5-b4b1-f7aa89259dec;C.H.U.;42500;Le Chambon-Feugerolles;2;Boulevard d’Auvergne;;42044;;Hôpital;;;4.32415;45.394822;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;YP6KSSCVNMZK
c0699961-1ffa-46db-87af-60bf515f564b;CHU Agnodice;75014;Paris;39;Avenue Villemain;;75114;;Hôpital;;https://www.paris.fr/pages/lieux-d-accueil-128;2.317456;48.831414;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;GE1YPAH5HT11
3c33b543-0bab-47ba-8ee8-e5be940f86fd;CHU Amiens-Picardie (site sud);80000;Amiens;;Rue du Professeur Christian Cabrol;;80021;;Hôpital;;https://www.chu-amiens.fr/;2.271105;49.880537;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
b84177f5-eecf-4e45-a51f-20119092f32d;CHU Bellevue;34090;Montpellier;1;Place Jean Baumel Plan des 4 Seigneurs;;34172;;Hôpital;;https://www.chu-montpellier.fr/fr/a-propos-du-chu/decouvrir/etablissements/centre-bellevue;3.857867;43.640731;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;B3X127MWG6B4
60dbd7bb-0a5d-4c48-8747-93020c1972ca;CHU BORDEAUX - SITE GH SUD (adultes et enfants);33600;Pessac;;Avenue du Haut Lévèque;;33318;;Hôpital;;;-0.65722889902583;44.789129737187;True;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;;;;;;;;False;;False;True;120.0;False;True;;;True;formés;;;False;;True;;;;;;;;;;;[];;;;;;;;;;False;;;True;False;;;;;
9d341381-49e0-49bd-861e-24f0931f3f83;CHU Brest - Hôpital de Bohars;29820;Bohars;;route RD26 Rte de Ploudalmezeau;;29011;;Hôpital;;http://www.chu-brest.fr/hopital-de-bohars;-4.510688;48.441298;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
f57ebf56-d429-4a53-8c9e-38d504c7c514;CHU Centre médical psychologique;42000;Saint-Étienne;37;Rue Michelet;;;;Centre médical;;http://chu-st-etienne.fr;4.390186;45.433265;False;;False;;True;False;False;;;;;;;;;;;;;;;;True;True;True;True;;;;;;;;False;;;;80.0;;True;battante;manuelle;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
79d09211-16bd-44c9-b2ac-9ddacb284c6c;CHU Clermont-Fd : Site Gabriel-Montpied;63000;Clermont-Ferrand;;rue Montalembert;;63113;;Hôpital;;https://www.chu-clermontferrand.fr/;3.09408;45.75868;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
f5df9f93-e5eb-4d0f-afe9-0bc780e73d42;CHU Clermont-Fd : Site Louise-Michel;63118;Cébazat;61;rue de Châteaugay;;63063;;Hôpital;;https://www.chu-clermontferrand.fr/;3.09191;45.840125;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;JCEKKKH5TRSB
0f2c2a79-4b25-45cf-99df-6410ebbcf267;CHU Clermont-Ferrand site Estaing;63100;Clermont-Ferrand;25;rue d'Estaing;;63113;;Hôpital;;;3.107472;45.786069;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;2WJYHP44KKNJ
cb7e9155-c978-4dec-8b38-d00615018dc0;CHU d'Amiens-Picardie Site Nord;80080;Amiens;2;Place Victor Pauchet;;80021;;Hôpital;;https://www.chu-amiens.fr/;2.29024;49.90696;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;925G6P9FC8BN
563f245c-eb6e-440d-955c-f5cd383dfb9a;CHU de Caen;14000;Caen;;Avenue de la Côte de Nacre;;;;Hôpital;;;-0.360873;49.201303;True;;True;True;True;True;True;True;True;;;;;;;;False;;;aucun;;False;True;True;True;True;;;;;;;;False;;;;90.0;;True;coulissante;automatique;True;;;;;;True;;;;;;;;;;;[];;;;;;;;;;False;;;True;True;;;;;
78cd52fb-5567-41fd-abec-d1b41271c60d;C.H.U. de Nancy;54000;Nancy;25;Rue Lionnois;;54395;;Hôpital;;;6.192592;48.683939;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;M9JFHNWRF26J
b6c550a7-6d36-4753-bf2c-8d167905ce31;CHU de Nice - Hôpital Pasteur;6000;Nice;30;Voie Romaine;;6088;;Hôpital;;https://www.chu-nice.fr/nos-hopitaux/hopital-pasteur;7.281693;43.723639;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;H8KA6ZV49NJF
1869a678-63e5-40e3-bdf8-cc1dbf7cc5d2;CHU de Nîmes (Pôle de psychiatrie);30900;Nîmes;;Chemin du Mas de Lauze;;30189;;Hôpital;;https://www.chu-nimes.fr/espace-institutionnel/les-poles-medicaux.html;4.311681;43.827969;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
a39cc2f9-bc15-4fc8-89f0-b174a1e62f94;CHU de Poitiers Site de Châtellerault;86100;Châtellerault;;Rue Docteur Luc Montagnier;;86066;;Hôpital;;https://www.chu-poitiers.fr/specialites/site-chatellerault/;0.556615;46.833151;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
6b70a839-79ea-44b4-860c-213f747c47a6;CHU de Poitiers Site de Loudun;86200;Loudun;3;Rue des Visitandines;;86137;;Hôpital;;https://www.chu-poitiers.fr/specialites/site-loudun/;0.077839;47.011076;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;42PTCP2TJ6CV
977d0e5d-4103-416c-9d35-9c5d3fca56ba;CHU de Poitiers Site de Montmorillon;86500;Montmorillon;2;Rue Henri Dunant;;86165;;Hôpital;;https://www.chu-poitiers.fr/specialites/pole-montmorillon/;0.86597;46.428724;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;VPCQKBK7JHD7
f4c89880-462e-40eb-86ae-fa5d02eee5ef;CHU de Reims - Maison des Adolescents;51100;Reims;4;Rue Roger Aubry;;51454;;Hôpital;;http://www.chu-reims.fr/;4.025064;49.228384;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
0ded0077-ead2-4b91-b380-f8b04a382a3c;CHU de REIMS - Maison Médicale de Garde;51100;Reims;45;Rue Cognacq Jay;;51454;;Hôpital;;https://www.chu-reims.fr/offre-de-soins/prises-en-charge/service/accueil-des-urgences-adultes-et-service-daide-medicale-urgente-samu/ouverture-de-la-maison-medicale-de-garde-du-chu-de-reims;4.018907;49.231413;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;ZASWSCEDW161
32d208c4-8b58-41c2-a12e-d7b5dfb675dd;CHU de Strasbourg - Hôpital civil - Psychiatrie;67000;Strasbourg;6;Rue Sainte-Elisabeth;;67482;;Hôpital;;http://www.chru-strasbourg.fr/;7.744118;48.577118;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;QZQPV6H6SKVV
f145b1aa-49a1-4753-853b-d10110618c86;CHU DIJON;21000;Dijon;1;Rue Professeur Marion;;21231;;Hôpital;;http://www.chu-dijon.fr/;5.069077;47.318965;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;KAD9VQNFQKFQ
c40d2185-23b8-4584-8007-e1d30119402e;CHU du Kremlin-Bicêtre;94270;Le Kremlin-Bicêtre;63;Rue Gabriel Péri;;94043;;Hôpital;;http://hopital-bicetre.aphp.fr/;2.352592;48.812051;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;VZYQK2DV7HG5
5042c470-1310-4ba0-98f0-f7515fc8dfb6;CHU- Fondation Roderer boisseau;51100;Reims;70bis;Rue de Courlancy;;;;Hôpital;;;4.022218;49.24288;True;;;;;;;;;;;;;;;;;;;;;;True;;;True;;;;;;;;;;;;90.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
b5653945-1baf-412e-af40-984ea70d8933;CHU Grenoble Alpes - hôpital Couple Enfant;38700;La Tronche;;Quai Yermoloff;;;;Hôpital;https://www.chu-grenoble.fr/nous-contacter;https://www.chu-grenoble.fr/;5.741654634475709;45.20241356429265;True;;True;True;True;;True;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;True;coulissante;automatique;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
2cafcc9d-7d17-4774-a5cf-6976c98880b5;CHU Grenoble Alpes - hôpital Michallon;38700;La Tronche;;Boulevard de la Chantourne;;;;Hôpital;https://www.chu-grenoble.fr/nous-contacter;https://www.chu-grenoble.fr/;5.746487975120544;45.19850890505675;True;;True;True;True;;True;;;;;;;;;;;;;;;;True;True;True;;;;;;;;;;;False;;;;True;coulissante;automatique;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;;;;;;
b280ad37-dee9-49c4-aa68-a24c641261f9;CHU Grenoble Alpes - hôpital Sud;38130;Échirolles;;Avenue de Kimberley;;;;Hôpital;https://www.chu-grenoble.fr/nous-contacter;https://www.chu-grenoble.fr/;5.732937455177307;45.14822714297184;True;;True;;;;;;;;;;;;;;;;;;;;True;;;False;True;;15.0;;True;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
a1ee5078-1ce1-45b8-aa14-10b1abe1454d;CHU Hautepierre 2;67200;Strasbourg;;Avenue Molière;;67482;;Hôpital;;https://www.chru-strasbourg.fr/;7.703975;48.596249;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
2844a6a8-228a-4a3d-baa0-d77904a6269f;CHU - Hôpital de Jour Margueritte;44300;Nantes;;Rue Marguerite Yourcenar;;44109;;Hôpital;;http://www.chu-nantes.fr/psychiatrie-secteur-3-hopital-de-jour-margueritte-48310.kjsp;-1.5013;47.247335;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
5baddee9-e78c-486a-ab7b-97c2c8aea838;CHU – Hôpital de la Charité;42100;Saint-Étienne;44;Rue de Patroa;;42218;;Hôpital;;http://www.chu-st-etienne.fr/;4.424209;45.434155;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
35c5abe0-c6a0-47f1-855a-c127901a0d83;CHU - Hôpital de Limoges;87000;Limoges;2;avenue Martin Luther King;;87085;;Hôpital;;;1.232307;45.814204;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;90.0;;True;;;;;;;True;"[""lsf"", ""lpc"", ""sts""]";;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;WNPC13CRGFRF
